おおたかもり,大高森,38.34055556,141.1525,105m,宮城県,奥羽山脈南部,https://maps.gsi.go.jp/#15/38.34055555555556/141.1525
おおたきねやま,大滝根山,37.355,140.7016667,1192m,福島県,阿武隈高地,https://maps.gsi.go.jp/#15/37.355000000000004/140.70166666666665
おおたきやま,大滝山,36.27416667,137.7433333,2616m,長野県,山脈南部,https://maps.gsi.go.jp/#15/36.274166666666666/137.7433333333333
おおたきやま,大滝山,34.12333333,134.1269444,946m,香川県 徳島県,讃岐山地とその周辺,https://maps.gsi.go.jp/#15/34.123333333333335/134.12694444444446
おおだけさん,大岳山,35.76527778,139.1302778,1266m,東京都,関東山地,https://maps.gsi.go.jp/#15/35.765277777777776/139.1302777777778
おおだないりやま,大棚入山,35.84805556,137.81,2375m,長野県,木曽山脈,https://maps.gsi.go.jp/#15/35.84805555555556/137.81
おおとうざん,大塔山,33.72694444,135.7138889,1122m,和歌山県,紀伊山地西部,https://maps.gsi.go.jp/#15/33.72694444444445/135.71388888888887
おおばみだけ,大喰岳,36.33583333,137.6458333,3101m,長野県 岐阜県,山脈南部,https://maps.gsi.go.jp/#15/36.33583333333333/137.64583333333331
おおひかげやま,大日影山,35.52222222,138.1383333,2573m,長野県 静岡県,赤石山脈南部,https://maps.gsi.go.jp/#15/35.52222222222222/138.13833333333332
おおひらやま,大平山,34.89888889,133.7069444,698m,岡山県,吉備高原東部,https://maps.gsi.go.jp/#15/34.89888888888889/133.70694444444444
おおひらやま,大平山,34.07333333,131.6302778,631m,山口県,中国山地西部,https://maps.gsi.go.jp/#15/34.07333333333334/131.6302777777778
おおひらやま,大平山,34.32972222,133.9525,479m,香川県,讃岐山地とその周辺,https://maps.gsi.go.jp/#15/34.32972222222222/133.9525
おおびらやま,大平山,42.63583333,140.1355556,1191m,北海道,渡島半島,https://maps.gsi.go.jp/#15/42.63583333333333/140.13555555555555
おおふかだけ,大深岳,39.88111111,140.8797222,1541m,岩手県 秋田県,奥羽山脈北部,https://maps.gsi.go.jp/#15/39.88111111111111/140.87972222222223
おおぼらやま（ひりゅうやま）,大洞山（飛龍山）,35.84,138.8922222,2077m,埼玉県 山梨県,関東山地,https://maps.gsi.go.jp/#15/35.84/138.89222222222222
おおみねやま,大峯山,34.41583333,132.2169444,1050m,広島県,中国山地西部,https://maps.gsi.go.jp/#15/34.41583333333333/132.21694444444444
おおむろやま,大室山,35.51083333,139.0686111,1587m,神奈川県 山梨県,丹沢山地,https://maps.gsi.go.jp/#15/35.51083333333333/139.0686111111111
おおむろやま,大室山,34.90305556,139.0947222,580m,静岡県,箱根山・伊豆半島,https://maps.gsi.go.jp/#15/34.903055555555554/139.09472222222223
おおやま,大山,34.96416667,139.7777778,193m,千葉県,房総・三浦,https://maps.gsi.go.jp/#15/34.96416666666667/139.7777777777778
おおやま,大山,35.44083333,139.2313889,1252m,神奈川県,丹沢山地,https://maps.gsi.go.jp/#15/35.44083333333333/139.2313888888889
おおやま,大山,27.36916667,128.5666667,240m,鹿児島県,奄美群島（沖永良部島）,https://maps.gsi.go.jp/#15/27.36916666666667/128.56666666666666
おおよろぎやま,大万木山,35.0875,132.8544444,1218m,島根県 広島県,中国山地中部,https://maps.gsi.go.jp/#15/35.087500000000006/132.85444444444442
おがたけ,男鹿岳,37.08527778,139.8219444,1777m,福島県 栃木県,那須・日光,https://maps.gsi.go.jp/#15/37.08527777777778/139.82194444444445
おきなさん,翁山,38.65083333,140.5447222,1075m,山形県,奥羽山脈南部,https://maps.gsi.go.jp/#15/38.65083333333333/140.54472222222222
おきのやま,沖ノ山,35.24805556,134.3566667,1318m,鳥取県,中国山地東部,https://maps.gsi.go.jp/#15/35.24805555555556/134.35666666666665
おくさんがいだけ,奥三界岳,35.68166667,137.5072222,1811m,岐阜県 長野県,御嶽山とその周辺,https://maps.gsi.go.jp/#15/35.681666666666665/137.50722222222222
おくだいにちだけ,奥大日岳,36.59833333,137.5808333,2611m,富山県,山脈北部,https://maps.gsi.go.jp/#15/36.598333333333336/137.58083333333332
おくちゃうすやま,奥茶臼山,35.485,138.0691667,2474m,長野県,赤石山脈南部,https://maps.gsi.go.jp/#15/35.485/138.06916666666666
おくほたかだけ,奥穂高岳,36.28916667,137.6480556,3190m,長野県 岐阜県,山脈南部,https://maps.gsi.go.jp/#15/36.28916666666667/137.64805555555554
おぐらさん,御座山,36.03388889,138.6066667,2112m,長野県,関東山地,https://maps.gsi.go.jp/#15/36.03388888888889/138.60666666666665
おしろやま,尾城山,35.69583333,137.3438889,1133m,岐阜県,御嶽山とその周辺,https://maps.gsi.go.jp/#15/35.69583333333333/137.3438888888889
おすずやま,尾鈴山,32.29916667,131.4266667,1405m,宮崎県,九州山地,https://maps.gsi.go.jp/#15/32.299166666666665/131.42666666666665
おそらかんざん,恐羅漢山,34.59555556,132.1297222,1346m,島根県 広島県,中国山地西部,https://maps.gsi.go.jp/#15/34.595555555555556/132.12972222222223
おたけ,尾岳,31.72305556,129.7394444,604m,鹿児島県,甑島列島,https://maps.gsi.go.jp/#15/31.723055555555554/129.73944444444444
おたけ,御岳,29.90305556,129.5416667,497m,鹿児島県,（臥蛇島）,https://maps.gsi.go.jp/#15/29.903055555555553/129.54166666666666
おたけ,御岳,29.63833333,129.7138889,796m,鹿児島県,（諏訪之瀬島）,https://maps.gsi.go.jp/#15/29.638333333333332/129.71388888888887
おとふけやま,音更山,43.56166667,143.0352778,1932m,北海道,石狩山地,https://maps.gsi.go.jp/#15/43.56166666666666/143.03527777777776
おとべだけ,乙部岳,42.03944444,140.2747222,1017m,北海道,渡島半島,https://maps.gsi.go.jp/#15/42.03944444444444/140.27472222222224
おとわやま,音羽山,34.97694444,135.8530556,593m,京都府,琵琶湖周辺,https://maps.gsi.go.jp/#15/34.97694444444445/135.85305555555556
おのだけ,小野岳,37.32583333,139.8866667,1383m,福島県,南会津・尾瀬,https://maps.gsi.go.jp/#15/37.325833333333335/139.88666666666666
おばこだけ,伯母子岳,34.0775,135.6508333,1344m,奈良県,紀伊山地西部,https://maps.gsi.go.jp/#15/34.0775/135.65083333333334
おぷたてしけやま,オプタテシケ山,43.47027778,142.7516667,2013m,北海道,石狩山地,https://maps.gsi.go.jp/#15/43.47027777777778/142.75166666666666
おもとだけ,於茂登岳,24.42722222,124.1833333,526m,沖縄県,八重山列島（石垣島）,https://maps.gsi.go.jp/#15/24.427222222222223/124.18333333333334
おやま,雄山,34.09361111,139.5261111,775m,東京都,伊豆諸島（三宅島）,https://maps.gsi.go.jp/#15/34.093611111111116/139.52611111111113
おやま,御山,33.87444444,139.6019444,851m,東京都,伊豆諸島（御蔵島）,https://maps.gsi.go.jp/#15/33.87444444444444/139.60194444444443
おりつめだけ,折爪岳,40.26888889,141.3744444,852m,岩手県,北上高地,https://maps.gsi.go.jp/#15/40.26888888888889/141.37444444444446
おんたけ,御岳,29.85916667,129.8569444,979m,鹿児島県,（中之島）,https://maps.gsi.go.jp/#15/29.859166666666667/129.85694444444445
おんたけ（きただけ）,御岳（北岳）,31.5925,130.6566667,1117m,鹿児島県,九州南部（桜島）,https://maps.gsi.go.jp/#15/31.592499999999997/130.65666666666667
おんたけさん,御嶽山,35.89277778,137.4802778,3067m,長野県,御嶽山とその周辺,https://maps.gsi.go.jp/#15/35.89277777777778/137.4802777777778
おんなだけ,恩納岳,26.47944444,127.8747222,363m,沖縄県,沖縄島,https://maps.gsi.go.jp/#15/26.479444444444443/127.87472222222222
おんねべつだけ,遠音別岳,43.99333333,145.0133333,1330m,北海道,知床・阿寒,https://maps.gsi.go.jp/#15/43.99333333333333/145.01333333333332
がいたかもり,害鷹森,39.71166667,141.6044444,1304m,岩手県,北上高地,https://maps.gsi.go.jp/#15/39.711666666666666/141.60444444444442
かいもんだけ,開聞岳,31.18,130.5283333,924m,鹿児島県,九州南部,https://maps.gsi.go.jp/#15/31.18/130.52833333333334
かおれだけ,川上岳,36.00833333,137.1494444,1625m,岐阜県,高地,https://maps.gsi.go.jp/#15/36.00833333333333/137.14944444444444
がきだけ,餓鬼岳,36.44722222,137.7361111,2647m,長野県,山脈北部,https://maps.gsi.go.jp/#15/36.447222222222216/137.7361111111111
かごのとやま,篭ノ登山,36.41944444,138.4472222,2228m,長野県 群馬県,苗場山・白根山・浅間山,https://maps.gsi.go.jp/#15/36.419444444444444/138.44722222222222
かさがたけ,笠ヶ岳,36.67666667,138.4813889,2076m,長野県,苗場山・白根山・浅間山,https://maps.gsi.go.jp/#15/36.67666666666666/138.4813888888889
かさがたけ,笠ヶ岳,36.31555556,137.5502778,2898m,岐阜県,山脈北部,https://maps.gsi.go.jp/#15/36.315555555555555/137.55027777777778
かさがたやま,笠形山,35.06416667,134.8347222,939m,兵庫県,中国山地東部,https://maps.gsi.go.jp/#15/35.064166666666665/134.83472222222224
かさぎやま,笠置山,34.75194444,135.9505556,324m,京都府,笠置山地,https://maps.gsi.go.jp/#15/34.75194444444445/135.95055555555555
かざこしやま（ごんげんやま）,風越山（権現山）,35.54944444,137.7838889,1535m,長野県,木曽山脈,https://maps.gsi.go.jp/#15/35.54944444444444/137.7838888888889
かさすてやま,笠捨山,33.98277778,135.8983333,1353m,奈良県,紀伊山地東部（大峰山脈）,https://maps.gsi.go.jp/#15/33.98277777777778/135.8983333333333
かさとりやま,笠取山,34.73416667,136.2966667,842m,三重県,鈴鹿・布引山地,https://maps.gsi.go.jp/#15/34.73416666666667/136.29666666666665
かさとりやま,笠取山,33.55555556,132.9225,1562m,愛媛県,四国山地西部,https://maps.gsi.go.jp/#15/33.55555555555555/132.92249999999998
かざふきだけ,風吹岳,36.81416667,137.8388889,1888m,長野県,山脈北部,https://maps.gsi.go.jp/#15/36.814166666666665/137.8388888888889
かじがもり,梶ヶ森,33.75916667,133.7513889,1400m,高知県,四国山地東部,https://maps.gsi.go.jp/#15/33.759166666666665/133.7513888888889
かしまやりがたけ,鹿島槍ヶ岳,36.62444444,137.7469444,2889m,富山県 長野県,山脈北部,https://maps.gsi.go.jp/#15/36.62444444444444/137.74694444444444
かすみざわだけ,霞沢岳,36.22111111,137.6405556,2646m,長野県,山脈南部,https://maps.gsi.go.jp/#15/36.221111111111114/137.64055555555555
かたむきやま,傾山,32.83888889,131.4758333,1605m,大分県,九州山地,https://maps.gsi.go.jp/#15/32.83888888888889/131.47583333333333
がっさん,月山,38.54888889,140.0269444,1984m,山形県,朝日山地,https://maps.gsi.go.jp/#15/38.54888888888889/140.02694444444447
かつらぎさん,葛城山,34.45611111,135.6822222,959m,奈良県 大阪府,生駒・金剛・和泉山地,https://maps.gsi.go.jp/#15/34.45611111111111/135.6822222222222
かつらぎさん,葛城山,34.34805556,135.4344444,858m,大阪府 和歌山県,生駒・金剛・和泉山地,https://maps.gsi.go.jp/#15/34.34805555555556/135.43444444444444
かつらぎさん,桂木山,34.30527778,131.3027778,702m,山口県,中国山地西部,https://maps.gsi.go.jp/#15/34.305277777777775/131.30277777777778
かつらだけ,桂岳,41.78916667,140.4644444,734m,北海道,渡島半島,https://maps.gsi.go.jp/#15/41.78916666666667/140.46444444444444
かどやま,角山,32.39944444,130.0938889,526m,熊本県,天草諸島,https://maps.gsi.go.jp/#15/32.39944444444444/130.0938888888889
かなくそだけ,金糞岳,35.55,136.3372222,1317m,岐阜県 滋賀県,越美・伊吹山地,https://maps.gsi.go.jp/#15/35.55/136.33722222222224
かなやま,金山,34.74472222,133.9408333,499m,岡山県,吉備高原東部,https://maps.gsi.go.jp/#15/34.74472222222222/133.94083333333333
かならせやま,鹿嵐山,33.43472222,131.2527778,758m,大分県,阿蘇・くじゅうとその周辺,https://maps.gsi.go.jp/#15/33.43472222222222/131.25277777777776
かねがりゅうもり,鐘ヶ龍森,33.54694444,134.0819444,1126m,高知県,四国山地東部,https://maps.gsi.go.jp/#15/33.54694444444444/134.08194444444444
かのうざん,鹿野山,35.25555556,139.9716667,379m,千葉県,房総・三浦,https://maps.gsi.go.jp/#15/35.25555555555555/139.97166666666666
かばさん,加波山,36.29888889,140.1436111,709m,茨城県,八溝山・筑波山,https://maps.gsi.go.jp/#15/36.29888888888889/140.1436111111111
かぶやま,加無山,39.00944444,140.2602778,997m,山形県,出羽山地,https://maps.gsi.go.jp/#15/39.00944444444445/140.2602777777778
かまがみね,鎌ヶ峰,36.02666667,137.5991667,2121m,長野県 岐阜県,山脈南部,https://maps.gsi.go.jp/#15/36.026666666666664/137.5991666666667
かまくらだけ,鎌倉岳,37.46694444,140.6888889,967m,福島県,阿武隈高地,https://maps.gsi.go.jp/#15/37.466944444444444/140.6888888888889
かまふせやま,釜臥山,41.27861111,141.12,878m,青森県,下北半島（恐山山地）,https://maps.gsi.go.jp/#15/41.27861111111111/141.12
かみこうちだけ,上河内岳,35.38972222,138.1527778,2803m,静岡県,赤石山脈南部,https://maps.gsi.go.jp/#15/35.38972222222222/138.15277777777777
かみふくねやま,上福根山,32.47333333,130.9469444,1646m,熊本県,九州山地,https://maps.gsi.go.jp/#15/32.473333333333336/130.94694444444445
かみほろかめっとくやま,上ホロカメットク山,43.405,142.6716667,1920m,北海道,石狩山地,https://maps.gsi.go.jp/#15/43.405/142.67166666666665
かむいえくうちかうしやま,カムイエクウチカウシ山,42.625,142.7663889,1979m,北海道,日高山脈,https://maps.gsi.go.jp/#15/42.625/142.76638888888888
かむいだけ,神威岳,42.42833333,142.9069444,1600m,北海道,日高山脈,https://maps.gsi.go.jp/#15/42.42833333333333/142.90694444444446
かむいぬぷり（ましゅうだけ）,カムイヌプリ（摩周岳）,43.57222222,144.5608333,857m,北海道,知床・阿寒,https://maps.gsi.go.jp/#15/43.57222222222222/144.56083333333333
かむいやま,神威山,42.16027778,139.4427778,584m,北海道,奥尻島,https://maps.gsi.go.jp/#15/42.16027777777778/139.4427777777778
かむりきやま（おばすてやま）,冠着山（姨捨山）,36.46888889,138.1066667,1252m,長野県,筑摩山地,https://maps.gsi.go.jp/#15/36.46888888888889/138.10666666666665
かむろさん,神室山,38.90222222,140.4922222,1365m,秋田県 山形県,奥羽山脈中部,https://maps.gsi.go.jp/#15/38.90222222222222/140.4922222222222
かむろだけ（こかぶらやま）,禿岳（小鏑山）,38.81083333,140.595,1261m,山形県 宮城県,奥羽山脈中部,https://maps.gsi.go.jp/#15/38.81083333333333/140.595
かめがもり,瓶ヶ森,33.79472222,133.1933333,1897m,愛媛県,四国山地西部（石鎚山地）,https://maps.gsi.go.jp/#15/33.79472222222222/133.19333333333333
かやがたけ,茅ヶ岳,35.795,138.5138889,1704m,山梨県,関東山地,https://maps.gsi.go.jp/#15/35.794999999999995/138.51388888888888
からさわだけ,唐沢岳,36.46111111,137.7166667,2633m,長野県,山脈北部,https://maps.gsi.go.jp/#15/36.461111111111116/137.71666666666667
からさわだけ,涸沢岳,36.29583333,137.6469444,3110m,長野県 岐阜県,山脈南部,https://maps.gsi.go.jp/#15/36.295833333333334/137.64694444444444
からすがせん,烏ヶ山,35.35583333,133.5702778,1448m,鳥取県,中国山地中部,https://maps.gsi.go.jp/#15/35.35583333333334/133.57027777777776
からまつおやま,唐松尾山,35.86777778,138.8452778,2109m,埼玉県 山梨県,関東山地,https://maps.gsi.go.jp/#15/35.867777777777775/138.8452777777778
からまつだけ,唐松岳,36.68722222,137.7547222,2696m,富山県 長野県,山脈北部,https://maps.gsi.go.jp/#15/36.68722222222222/137.75472222222223
かりばやま,狩場山,42.61333333,139.9405556,1520m,北海道,渡島半島,https://maps.gsi.go.jp/#15/42.61333333333334/139.94055555555556
がりゅうざん,臥龍山,34.69,132.1966667,1223m,広島県,中国山地西部,https://maps.gsi.go.jp/#15/34.69/132.19666666666666
かわのりやま,川乗山,35.85083333,139.1069444,1363m,東京都,関東山地,https://maps.gsi.go.jp/#15/35.850833333333334/139.10694444444445
がんがはらすりやま,雁ケ腹摺山,35.68694444,138.885,1874m,山梨県,関東山地,https://maps.gsi.go.jp/#15/35.68694444444444/138.885
がんきょうじやま,願教寺山,36.05694444,136.7397222,1691m,福井県 岐阜県,白山山地,https://maps.gsi.go.jp/#15/36.05694444444444/136.7397222222222
かんざん,冠山,34.9175,132.5019444,863m,島根県,中国山地西部,https://maps.gsi.go.jp/#15/34.9175/132.50194444444443
かんなんざん,神南山,33.5175,132.6327778,710m,愛媛県,四国山地西部,https://maps.gsi.go.jp/#15/33.5175/132.6327777777778
かんのんがだけ,観音ヶ岳,35.70166667,138.3047222,2841m,山梨県,赤石山脈北部（鳳凰山）,https://maps.gsi.go.jp/#15/35.70166666666667/138.30472222222224
かんぷうざん,寒風山,39.93361111,139.8752778,355m,秋田県,男鹿半島,https://maps.gsi.go.jp/#15/39.933611111111105/139.8752777777778
かんむりだけ（にしだけ）,冠岳（西岳）,31.74861111,130.3311111,516m,鹿児島県,九州南部,https://maps.gsi.go.jp/#15/31.748611111111113/130.3311111111111
かんむりやま,冠山,35.77972222,136.4094444,1257m,福井県 岐阜県,越美・伊吹山地,https://maps.gsi.go.jp/#15/35.77972222222222/136.40944444444446
かんむりやま,冠山,34.46861111,132.0761111,1339m,広島県,中国山地西部,https://maps.gsi.go.jp/#15/34.468611111111116/132.07611111111112
きざん,基山,33.44277778,130.5102778,404m,佐賀県,筑紫山地,https://maps.gsi.go.jp/#15/33.44277777777778/130.5102777777778
きたあらかわだけ,北荒川岳,35.59472222,138.1944444,2698m,長野県,赤石山脈北部,https://maps.gsi.go.jp/#15/35.594722222222224/138.19444444444446
きたおくせんじょうだけ,北奥千丈岳,35.86861111,138.6708333,2601m,山梨県,関東山地,https://maps.gsi.go.jp/#15/35.868611111111115/138.67083333333332
きたくずだけ,北葛岳,36.5175,137.7055556,2551m,富山県 長野県,山脈北部,https://maps.gsi.go.jp/#15/36.5175/137.70555555555555
きただけ,北岳,35.67444444,138.2388889,3193m,山梨県,赤石山脈北部（白根山）,https://maps.gsi.go.jp/#15/35.67444444444444/138.23888888888888
きたのまただけ（かみのだけ）,北ノ俣岳（上ノ岳）,36.42111111,137.5122222,2662m,富山県 岐阜県,山脈北部,https://maps.gsi.go.jp/#15/36.42111111111111/137.51222222222222
きたほたかだけ,北穂高岳,36.3025,137.6519444,3106m,長野県 岐阜県,山脈南部,https://maps.gsi.go.jp/#15/36.302499999999995/137.65194444444444
きたまただけ,北股岳,37.88,139.6386111,2025m,新潟県 山形県,飯豊山地,https://maps.gsi.go.jp/#15/37.88/139.63861111111112
きたみふじ,北見富士,43.69361111,143.2958333,1291m,北海道,石狩山地,https://maps.gsi.go.jp/#15/43.69361111111111/143.29583333333332
きっとやさん,屹兎屋山,37.21055556,140.8675,875m,福島県,阿武隈高地,https://maps.gsi.go.jp/#15/37.21055555555556/140.8675
きとうしやま,喜登牛山,43.44777778,143.4563889,1312m,北海道,石狩山地,https://maps.gsi.go.jp/#15/43.44777777777777/143.45638888888888
きぬぬまやま,鬼怒沼山,36.88277778,139.3716667,2141m,栃木県 群馬県,南会津・尾瀬,https://maps.gsi.go.jp/#15/36.882777777777775/139.37166666666667
きめんざん,鬼面山,35.49194444,137.9902778,1890m,長野県,赤石山脈南部,https://maps.gsi.go.jp/#15/35.49194444444444/137.99027777777778
きょうがたけ,経ヶ岳,35.91277778,137.8625,2296m,長野県,木曽山脈,https://maps.gsi.go.jp/#15/35.91277777777778/137.86249999999998
きょうがだけ,経ヶ岳,36.04638889,136.6219444,1625m,福井県,白山山地,https://maps.gsi.go.jp/#15/36.046388888888885/136.62194444444447
きょうがみね,経が峰,34.76638889,136.3744444,819m,三重県,鈴鹿・布引山地,https://maps.gsi.go.jp/#15/34.76638888888889/136.37444444444446
きょうまるやま,京丸山,35.09611111,137.9658333,1470m,静岡県,赤石山脈南部,https://maps.gsi.go.jp/#15/35.096111111111114/137.96583333333334
きよすみやま,清澄山,35.1625,140.1522222,377m,千葉県,房総・三浦,https://maps.gsi.go.jp/#15/35.1625/140.15222222222223
きりがみね,霧ヶ峰,36.10305556,138.1966667,1925m,長野県,霧ヶ峰・八ヶ岳,https://maps.gsi.go.jp/#15/36.10305555555556/138.19666666666666
きりしまやま,霧島山,31.93416667,130.8616667,1700m,宮崎県 鹿児島県,九州南部,https://maps.gsi.go.jp/#15/31.934166666666666/130.86166666666665
きりしまやま,霧島山,31.90944444,130.8863889,1421m,宮崎県 鹿児島県,九州南部,https://maps.gsi.go.jp/#15/31.909444444444442/130.8863888888889
きりしまやま,霧島山,31.88638889,130.9188889,1574m,宮崎県,九州南部,https://maps.gsi.go.jp/#15/31.886388888888888/130.9188888888889
きんかさん,金華山,38.29527778,141.5666667,444m,宮城県,北上高地,https://maps.gsi.go.jp/#15/38.29527777777778/141.56666666666666
きんかざん,金華山,35.43333333,136.7813889,329m,岐阜県,美濃・三河高原,https://maps.gsi.go.jp/#15/35.43333333333333/136.7813888888889
きんぷさん,金峰山,35.87138889,138.6252778,2599m,山梨県 長野県,関東山地,https://maps.gsi.go.jp/#15/35.87138888888889/138.6252777777778
きんぼうざん,金峯山,38.68222222,139.7980556,471m,山形県,朝日山地,https://maps.gsi.go.jp/#15/38.68222222222222/139.79805555555555
きんぼうざん,金峰山,32.81416667,130.6388889,665m,熊本県,阿蘇・くじゅうとその周辺,https://maps.gsi.go.jp/#15/32.814166666666665/130.63888888888888
きんぽうざん,金峯山,31.46777778,130.3830556,636m,鹿児島県,九州南部,https://maps.gsi.go.jp/#15/31.467777777777776/130.38305555555556
きんぽくさん,金北山,38.10388889,138.3497222,1172m,新潟県,佐渡,https://maps.gsi.go.jp/#15/38.10388888888889/138.34972222222223
くいしやま,工石山,33.85555556,133.58,1516m,高知県,四国山地西部,https://maps.gsi.go.jp/#15/33.855555555555554/133.57999999999998
くいしやま,工石山,33.66972222,133.5061111,1177m,高知県,四国山地西部,https://maps.gsi.go.jp/#15/33.66972222222222/133.50611111111112
くしがたやま,櫛形山,35.58666667,138.3691667,2052m,山梨県,赤石山脈北部,https://maps.gsi.go.jp/#15/35.586666666666666/138.36916666666667
くしがみね（かみだけ）,櫛ヶ峯（上岳）,40.60305556,140.8425,1517m,青森県,奥羽山脈北部（八甲田山とその周辺）,https://maps.gsi.go.jp/#15/40.60305555555556/140.8425
くじゅうれんざん,くじゅう連山,33.08583333,131.2488889,1791m,大分県,阿蘇・くじゅうとその周辺,https://maps.gsi.go.jp/#15/33.08583333333333/131.24888888888887
くじゅうれんざん,くじゅう連山,33.10555556,131.2927778,1587m,大分県,阿蘇・くじゅうとその周辺,https://maps.gsi.go.jp/#15/33.105555555555554/131.2927777777778
くじゅうれんざん,くじゅう連山,33.095,131.2805556,1786m,大分県,阿蘇・くじゅうとその周辺,https://maps.gsi.go.jp/#15/33.095/131.28055555555556
くじゅうれんざん,くじゅう連山,33.10388889,131.2463889,1744m,大分県,阿蘇・くじゅうとその周辺,https://maps.gsi.go.jp/#15/33.10388888888889/131.24638888888887
くじゅうれんざん,くじゅう連山,33.09083333,131.2325,1762m,大分県,阿蘇・くじゅうとその周辺,https://maps.gsi.go.jp/#15/33.090833333333336/131.23250000000002
くじゅうれんざん,くじゅう連山,33.08222222,131.2408333,1787m,大分県,阿蘇・くじゅうとその周辺,https://maps.gsi.go.jp/#15/33.08222222222223/131.2408333333333
くすやがだけ,久須夜ヶ岳,35.5575,135.7336111,619m,福井県,丹波高地,https://maps.gsi.go.jp/#15/35.5575/135.7336111111111
くちさんぼうだけ,口三方岳,36.37333333,136.7155556,1269m,石川県,白山山地,https://maps.gsi.go.jp/#15/36.373333333333335/136.71555555555554
くとやま,久斗山,35.62111111,134.5627778,650m,兵庫県,中国山地東部,https://maps.gsi.go.jp/#15/35.62111111111111/134.5627777777778
くにみざん,国見山,33.9075,133.7847222,1409m,徳島県,四国山地東部（剣山地）,https://maps.gsi.go.jp/#15/33.9075/133.78472222222223
くにみだけ,国見岳,36.57111111,137.5897222,2621m,富山県,山脈北部,https://maps.gsi.go.jp/#15/36.571111111111115/137.58972222222223
くにみだけ,国見岳,36.07916667,136.0838889,656m,福井県,越美・伊吹山地,https://maps.gsi.go.jp/#15/36.07916666666667/136.0838888888889
くにみだけ,国見岳,32.54722222,131.0183333,1739m,熊本県 宮崎県,九州山地,https://maps.gsi.go.jp/#15/32.54722222222222/131.01833333333334
くにみやま,国見山,34.37583333,136.0866667,1419m,三重県 奈良県,紀伊山地東部（大台原山とその周辺）,https://maps.gsi.go.jp/#15/34.37583333333333/136.08666666666667
くにみやま,国見山,33.10555556,130.8175,1018m,熊本県,阿蘇・くじゅうとその周辺,https://maps.gsi.go.jp/#15/33.105555555555554/130.8175
くにみやま,国見山,33.23694444,129.8127778,776m,長崎県,佐賀西部・長崎・島原,https://maps.gsi.go.jp/#15/33.23694444444445/129.8127777777778
くにみやま,国見山,32.18777778,130.6141667,969m,熊本県,九州山地,https://maps.gsi.go.jp/#15/32.187777777777775/130.61416666666665
くのうざん,久能山,34.96611111,138.4680556,216m,静岡県,身延山地,https://maps.gsi.go.jp/#15/34.96611111111111/138.46805555555556
くまがたけ,熊ヶ岳,31.45527778,130.4638889,590m,鹿児島県,九州南部,https://maps.gsi.go.jp/#15/31.455277777777777/130.46388888888887
くまがみね,熊ヶ峰,34.43333333,133.3683333,438m,広島県,瀬戸内海（福山南部）,https://maps.gsi.go.jp/#15/34.43333333333333/133.36833333333334
くまざわだけ,熊沢岳,35.73916667,137.8033333,2778m,長野県,木曽山脈,https://maps.gsi.go.jp/#15/35.73916666666667/137.80333333333334
くまぶしやま,熊伏山,35.26333333,137.895,1654m,長野県,赤石山脈南部,https://maps.gsi.go.jp/#15/35.263333333333335/137.89499999999998
くもそうやま,雲早山,33.90583333,134.2947222,1496m,徳島県,四国山地東部（剣山地）,https://maps.gsi.go.jp/#15/33.905833333333334/134.29472222222222
くもだにやま,雲谷山,35.55777778,135.945,786m,福井県,丹波高地,https://maps.gsi.go.jp/#15/35.55777777777777/135.945
くもとりやま,雲取山,35.85555556,138.9438889,2017m,埼玉県 東京都,関東山地,https://maps.gsi.go.jp/#15/35.855555555555554/138.9438888888889
くらいやま,位山,36.03833333,137.1966667,1529m,岐阜県,高地,https://maps.gsi.go.jp/#15/36.038333333333334/137.19666666666666
くらだけ,倉岳,32.42777778,130.3269444,682m,熊本県,天草諸島,https://maps.gsi.go.jp/#15/32.42777777777778/130.32694444444445
くりこまやま,栗駒山,38.96083333,140.7883333,1626m,岩手県 宮城県,奥羽山脈中部,https://maps.gsi.go.jp/#15/38.96083333333333/140.78833333333333
くりこやま,栗子山,37.87444444,140.27,1217m,福島県 山形県,奥羽山脈南部（吾妻山とその周辺）,https://maps.gsi.go.jp/#15/37.87444444444444/140.27
くるそんざん（おだけ）,狗留孫山（御岳）,34.21472222,130.9763889,616m,山口県,中国山地西部,https://maps.gsi.go.jp/#15/34.21472222222223/130.9763888888889
くるひだけ,来日岳,35.61194444,134.7855556,567m,兵庫県,丹波高地,https://maps.gsi.go.jp/#15/35.61194444444445/134.78555555555556
くろいわやま,黒岩山,36.90888889,139.3936111,2163m,栃木県 群馬県,南会津・尾瀬,https://maps.gsi.go.jp/#15/36.90888888888889/139.3936111111111
くろかみざん,黒髪山,33.21388889,129.9022222,516m,佐賀県,佐賀西部・長崎・島原,https://maps.gsi.go.jp/#15/33.21388888888889/129.90222222222223
くろそやま,倶留尊山,34.53083333,136.1702778,1037m,三重県 奈良県,高見山地,https://maps.gsi.go.jp/#15/34.530833333333334/136.17027777777775
くろたけ,黒岳,35.55194444,138.7494444,1793m,山梨県,富士山とその周辺,https://maps.gsi.go.jp/#15/35.551944444444445/138.74944444444443
くろたけ,黒岳,35.56305556,138.7202778,1641m,山梨県,富士山とその周辺,https://maps.gsi.go.jp/#15/35.56305555555555/138.72027777777777
くろたけ,玄岳,35.08166667,139.0280556,798m,静岡県,箱根山・伊豆半島,https://maps.gsi.go.jp/#15/35.08166666666667/139.02805555555557
